id	GENCODE	chromHMM	CAGE
TRANS_XXd4_chr11_plus_NR596	TRUE	FALSE	TRUE
TRANS_XXd4_chr11_plus_NR597	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR598	TRUE	FALSE	FALSE
TRANS_XXd4_chr11_plus_NR599	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR600	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR601	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR602	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR603	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR604	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR605	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR606	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR607	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR608	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR609	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR610	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR611	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR612	FALSE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR613	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR614	FALSE	FALSE	TRUE
TRANS_XXd4_chr11_plus_NR615	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR616	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR617	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR618	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR619	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR620	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR621	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR622	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR623	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR624	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR625	FALSE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR626	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR627	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR628	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR629	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR630	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR631	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR632	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR633	FALSE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR634	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR635	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR636	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR637	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR638	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR639	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR640	FALSE	enhancer	FALSE
TRANS_XXd4_chr11_plus_NR641	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR642	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR643	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR644	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR645	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR646	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR647	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR648	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR649	TRUE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR650	FALSE	promoter	TRUE
TRANS_XXd4_chr11_plus_NR651	TRUE	FALSE	TRUE
TRANS_XXd4_chr11_plus_NR652	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR653	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR654	TRUE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR655	FALSE	promoter	FALSE
TRANS_XXd4_chr11_plus_NR656	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR1	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR2	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR3	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR4	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR5	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR6	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR7	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR8	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR9	FALSE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR10	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR11	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR12	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR13	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR14	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR15	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR16	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR17	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR18	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR19	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR20	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR21	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR22	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR23	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR24	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR25	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR26	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR27	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR28	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR29	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR30	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR31	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR32	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR33	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR34	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR35	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR36	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR37	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR38	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR39	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR40	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR41	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR42	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR43	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR44	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR45	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR46	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR47	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR48	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR49	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR50	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR51	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR52	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR53	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR54	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR55	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR56	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR57	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR58	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR59	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR60	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR61	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR62	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR63	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR64	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR65	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR66	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR67	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR68	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR69	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR70	TRUE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR71	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR72	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR73	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR74	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR75	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR76	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR77	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR78	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR79	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR80	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR81	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR82	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR83	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR84	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR85	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR86	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR87	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR88	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR89	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR90	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR91	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR92	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR93	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR94	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR95	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR96	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR97	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR98	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR99	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR100	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR101	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR102	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR103	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR104	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR105	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR106	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR107	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR108	FALSE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR109	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR110	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR111	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR112	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR113	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR114	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR115	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR116	TRUE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR117	FALSE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR118	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR119	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR120	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR121	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR122	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR123	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR124	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR125	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR126	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR127	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR128	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR129	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR130	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR131	FALSE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR132	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR133	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR134	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR135	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR136	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR137	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR138	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR139	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR140	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR141	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR142	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR143	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR144	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR145	TRUE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR146	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR147	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR148	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR149	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR150	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR151	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR152	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR153	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR154	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR155	FALSE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR156	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR157	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR158	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR159	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR160	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR161	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR162	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR163	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR164	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR165	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR166	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR167	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR168	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR169	FALSE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR170	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR171	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR172	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR173	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR174	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR175	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR176	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR177	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR178	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR179	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR180	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR181	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR182	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR183	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR184	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR185	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR186	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR187	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR188	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR189	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR190	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR191	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR192	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR193	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR194	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR195	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR196	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR197	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR198	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR199	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR200	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR201	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR202	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR203	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR204	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR205	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR206	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR207	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR208	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR209	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR210	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR211	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR212	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR213	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR214	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR215	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR216	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR217	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR218	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR219	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR220	TRUE	FALSE	FALSE
TRANS_XXd4_chr12_plus_NR221	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR222	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR223	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR224	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR225	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR226	TRUE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR227	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR228	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR229	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR230	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR231	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR232	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR233	TRUE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR234	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR235	TRUE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR236	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR237	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR238	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR239	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR240	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR241	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR242	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR243	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR244	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR245	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR246	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR247	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR248	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR249	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR250	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR251	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR252	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR253	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR254	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR255	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR256	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR257	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR258	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR259	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR260	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR261	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR262	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR263	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR264	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR265	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR266	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR267	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR268	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR269	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR270	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR271	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR272	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR273	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR274	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR275	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR276	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR277	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR278	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR279	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR280	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR281	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR282	FALSE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR283	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR284	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR285	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR286	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR287	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR288	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR289	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR290	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR291	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR292	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR293	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR294	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR295	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR296	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR297	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR298	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR299	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR300	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR301	FALSE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR302	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR303	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR304	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR305	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR306	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR307	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR308	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR309	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR310	TRUE	FALSE	TRUE
TRANS_XXd4_chr12_plus_NR311	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR312	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR313	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR314	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR315	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR316	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR317	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR318	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR319	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR320	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR321	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR322	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR323	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR324	FALSE	enhancer	FALSE
TRANS_XXd4_chr12_plus_NR325	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR326	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR327	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR328	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR329	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR330	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR331	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR332	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR333	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR334	TRUE	promoter	TRUE
TRANS_XXd4_chr12_plus_NR335	TRUE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR336	FALSE	promoter	FALSE
TRANS_XXd4_chr12_plus_NR337	TRUE	promoter	TRUE
